symbol,entry,entry_signal,net_cash,buy_notional,buys,sells,entry_reason,exit,exit_signal,pnl,exit_reason,return_on_buys
sz300394,2025-07-02,2025-07-01,38504.063824848621,431631.20000000001,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-07-14,2025-07-11,38504.063824848621,FULL_EXIT_RETRY,0.089205932807564933
sz002281,2025-06-25,2025-06-24,380990.23244172032,1029298.2699999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-09-03,2025-09-02,380990.23244172032,FULL_EXIT_RETRY,0.37014560652251011
sh603986,2025-09-04,2025-09-03,-80201.806970362435,693592.89999999991,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-09-05,2025-09-04,-80201.806970362435,FULL_EXIT_RETRY,-0.11563239325310631
sh688008,2025-09-04,2025-09-03,-56242.00584004086,707649.44249999989,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-09-05,2025-09-04,-56242.00584004086,FULL_EXIT_RETRY,-0.07947721352163839
sh688256,2025-07-28,2025-07-25,1280189.1100307475,1581784.2039999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-09-05,2025-09-04,1280189.1100307475,FULL_EXIT_RETRY,0.80933233926184001
sh688300,2025-06-19,2025-06-18,68309.039296049508,403334.86192999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2025-09-10,2025-09-09,68309.039296049508,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,0.16936061259169002
sz300604,2025-09-12,2025-09-11,373918.45240559173,1180893.7139999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-09-23,2025-09-22,373918.45240559173,EXPECTED_RETURN_LEADER_REPLACEMENT,0.31664022593450081
sh688041,2025-09-24,2025-09-23,-97323.160766853252,1583343.9722099998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-13,2025-10-10,-97323.160766853252,FULL_EXIT_RETRY,-0.061466846418097978
sh688082,2025-09-12,2025-09-11,265583.23994557746,1139850.7119999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-15,2025-10-14,265583.23994557746,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,0.23299826648314412
sz300776,2025-09-12,2025-09-11,-139056.35684549448,1149938.7899999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-15,2025-10-14,-139056.35684549448,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.12092500753496149
sz002409,2025-10-16,2025-10-15,80033.800333069637,1205629.4249999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-29,2025-10-28,80033.800333069637,EXPECTED_RETURN_LEADER_REPLACEMENT,0.066383416556932195
sh601869,2025-09-12,2025-09-11,-39804.622961691581,1107614.5079999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-31,2025-10-30,-39804.622961691581,FULL_EXIT_RETRY,-0.035937253145560621
sz300604,2025-10-30,2025-10-29,-188618.85423279554,1284252.97,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-11-05,2025-11-04,-188618.85423279554,FULL_EXIT_RETRY,-0.14687048318276075
sh688268,2025-10-16,2025-10-15,-166325.48128664083,1205002.8991,1,2,FUNDED_EXPECTED_RETURN_ENTRY,2025-11-19,2025-11-18,-166325.48128664083,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.13802911296799952
sh688249,2025-10-14,2025-10-13,-379193.72486901842,1486251.2064399999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-11-21,2025-11-20,-379193.72486901842,FULL_EXIT_RETRY,-0.2551343428526438
sz300054,2025-11-20,2025-11-19,-77625.605330756167,1049452.4039999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-11-27,2025-11-26,-77625.605330756167,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.073967723581255598
sh688072,2025-11-03,2025-10-31,-35313.166127770324,1056334.5292499999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-12-02,2025-12-01,-35313.166127770324,FULL_EXIT_RETRY,-0.033429907997841138
sh688012,2025-11-07,2025-11-06,-157072.62577028049,1103134.8127799996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-12-03,2025-12-02,-157072.62577028049,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.14238751596864507
sz002371,2025-12-04,2025-12-03,158213.4381790366,1330205.8769999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-12-24,2025-12-23,158213.4381790366,EXPECTED_RETURN_LEADER_REPLACEMENT,0.11893906117439039
sz300223,2025-12-04,2025-12-03,486232.15270060953,1313707.3949999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-01-08,2026-01-07,486232.15270060953,FULL_EXIT_RETRY,0.37012210980254823
sh688535,2025-12-25,2025-12-24,211186.47849037638,1474092.6199999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-01-23,2026-01-22,211186.47849037638,EXPECTED_RETURN_LEADER_REPLACEMENT,0.14326540654574094
sz300776,2026-01-26,2026-01-23,-204648.04125171504,1673159.4879999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-01-27,2026-01-26,-204648.04125171504,FULL_EXIT_RETRY,-0.12231233347416254
sz300666,2025-12-15,2025-12-12,15222.67639240087,52858.80599999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-02-06,2026-02-05,15222.67639240087,FULL_EXIT_RETRY,0.28798751890840807
sz002281,2026-01-28,2026-01-27,-107911.50017075939,1481129.6499999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-02-09,2026-02-06,-107911.50017075939,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.072857565285226328
sh688120,2026-01-09,2026-01-08,134551.00893929251,1815065.2519999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-02,2026-02-27,134551.00893929251,EXPECTED_RETURN_LEADER_REPLACEMENT,0.074130122204164442
