case_index,case,group,policy,window,universe_size,cost_multiplier,delay,average_exposure_full,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts
0,chatgpt_1,original_pool,equal_weight,bull,1,1,1,0.99449001702124395,MEASURED,2023-01-03,2026-06-30,843,68.045154478582219,67.045154478582219,2.3531626074995229,0.618914147621209,0.618914147621209,2.0963453143969142,2,0.57339089481946615,0.96254274917242999,519.72438518000001,1996.9429999998099,0.99414392982516597,0
0,chatgpt_1,original_pool,equal_weight,full,1,1,1,0.99449001702124395,MEASURED,2023-01-03,2026-09-11,896,49.614099200296756,48.614099200296756,1.8825517285609104,0.618914147621209,0.618914147621209,1.8529100001693564,2,0.54231625835189312,0.96254274917242999,519.72438518000001,1996.9429999998099,0.99449001702124395,0
0,chatgpt_1,original_pool,equal_weight,july_august,1,1,1,0.99449001702124395,MEASURED,2026-07-01,2026-08-31,44,0.67078870867966234,-0.32921129132033761,-0.90845247578670785,0.33385694216652262,0.38798842794234267,-1.9803563022372737,0,0,0,0,0,0.99999487870228976,0
0,chatgpt_1,original_pool,equal_weight,late_june_august,1,1,1,0.99449001702124395,MEASURED,2026-06-22,2026-08-31,51,0.62278993921495707,-0.37721006078504282,-0.91549083960576305,0.38798842794234267,0.38798842794234267,-2.1877335247528493,0,0,0,0,0,0.9999950468259392,0
0,chatgpt_1,original_pool,equal_weight,recovery,1,1,1,0.99449001702124395,MEASURED,2026-09-01,2026-09-11,9,1.0869815252989812,0.086981525298981094,20.038486512319707,0.053880749808416499,0.4118610774717319,4.0443805668108554,0,0,0,0,0,0.99999419394657785,0
0,chatgpt_1,original_pool,treatment,bull,1,1,1,0.55769917046936746,MEASURED,2023-01-03,2026-06-30,843,34.62519960378836,33.62519960378836,1.7627192901398101,0.39393811203745338,0.39393811203745338,2.109865760054308,31,8.887558869701726,30.298766805123048,222399.4862150916,421858.40899680922,0.58327953023733781,0
0,chatgpt_1,original_pool,treatment,full,1,1,1,0.55769917046936746,MEASURED,2023-01-03,2026-09-11,896,29.941092338416613,28.941092338416613,1.5136335919041921,0.39393811203745338,0.39393811203745338,1.9611423943471276,32,8.6770601336302917,31.298724947160604,267908.04159434454,481798.0267451597,0.55769917046936746,0
0,chatgpt_1,original_pool,treatment,july_august,1,1,1,0.55769917046936746,MEASURED,2026-07-01,2026-08-31,44,0.8647197035982066,-0.1352802964017934,-0.58117918988362605,0.1385023273036127,0.2084641925323911,-2.4951835642156186,1,5.9877049180327884,0.99995814203755684,45508.555379252975,59939.617748350414,0.1816775625108524,0
0,chatgpt_1,original_pool,treatment,late_june_august,1,1,1,0.55769917046936746,MEASURED,2026-06-22,2026-08-31,51,0.80288366796161414,-0.1971163320383858,-0.68195321374108075,0.2084641925323911,0.2084641925323911,-2.9153477749011878,1,5.2178571428571443,0.99995814203755684,45508.555379252975,59939.617748350414,0.29390293469455009,0
0,chatgpt_1,original_pool,treatment,recovery,1,1,1,0.55769917046936746,MEASURED,2026-09-01,2026-09-11,9,1,0,0,0,0.20550382141081289,0,0,0,0,0,0,0,0
1,chatgpt_3,original_pool,buy_hold,bull,3,1,1,0.99864143923478477,MEASURED,2023-01-03,2026-06-30,843,62.084473779860609,61.084473779860609,2.2661796203560498,0.5600790729609072,0.5600790729609072,2.0690359105596574,4,1.1467817896389323,0.98616499738885399,519.53673772000002,1996.2219999998281,0.99855686885131445,0
1,chatgpt_3,original_pool,buy_hold,full,3,1,1,0.99864143923478477,MEASURED,2023-01-03,2026-09-11,896,46.228593777381278,45.228593777381278,1.8278350038640443,0.5600790729609072,0.5600790729609072,1.8364227318173327,4,1.0846325167037862,0.98616499738885399,519.53673772000002,1996.2219999998281,0.99864143923478477,0
