date,symbol,actual_units,weight,price,stop,entry_close_anchor,stop_broken,price_exit,stale,mature,stop_only,risk_cap,reason,subsequent40_price_return,subsequent40_price_drawdown
2024-03-25,sz300394,18887.51238850347,0.2789214612263437,55.338000000000001,45.754799999999989,45.847999999999999,False,False,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.16218631456084043,0.24498315391568737
2024-05-15,sz300308,4386.6625510995336,0.14208844424049843,117.605,112.2936,132.642,False,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.24732175231565434,0.11563577723847229
2024-06-24,sh688256,17014.650484396989,0.54966969274211552,137.45599999999999,123.83075000000001,127.06699999999999,False,False,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.24551783714137199,0.14575052476441419
2024-06-24,sz300502,23859.676117801435,0.31212647417289197,55.661000000000001,49.408500000000004,43.518000000000001,False,False,False,True,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.069013795292053315,0.28838682784493541
2024-07-19,sz300308,4862.3760344709672,0.15841395970170083,133.08000000000001,133,148.22,False,True,False,False,False,1,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.13671461014383035,0.26510926902788245
2024-07-23,sz002371,8555.8260022949326,0.53402458456593205,247.023,235.12905000000003,247.023,False,False,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.12763127481234871,0.1536397578084735
2024-07-23,sz300502,10762.548262548262,0.13921822468383638,51.194000000000003,52.569000000000003,56.887999999999998,True,True,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.03652492034144994,0.1627464443354586
2024-10-16,sz300502,25262.750963966384,0.3826754620324907,67.143000000000001,67.73830000000001,56.383000000000003,True,False,False,True,True,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.083286719463008141,0.24169604625089502
2024-11-15,sh688041,20591.277996415207,0.51255975561948619,121.491,121.59099999999999,85.680999999999997,True,False,False,True,True,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.16735923455600821,0.15500311769781627
2024-11-27,sh600206,124574.64381581664,0.4866638306122878,20.591999999999999,20.799500000000002,19.372,True,False,False,True,True,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.29208659947741689,0.35190351903519046
