date,symbol,signal,actual_units,target_units,stop,price,health,health_closes,entry,readmit,score,risk_cap,cash_fraction,occupied,cut,restoration_witness,held_symbols
2025-01-06,sh688256,2024-12-31,0,0,379.53470000000004,434.88600000000002,False,0,False,True,4.4686107346466528,0,1,0,False,False,
2025-01-07,sh688205,2024-12-31,0,0,57.319399999999995,65.853999999999999,False,0,False,True,2.0246400901449881,0,1,0,False,False,
2025-01-07,sh688256,2024-12-31,0,0,379.53470000000004,480.87299999999999,True,1,True,True,4.2919301336308591,0,1,0,False,False,
2025-01-08,sh688205,2024-12-31,0,0,57.319399999999995,65.977000000000004,False,0,False,True,2.1690447452196273,0,1,0,False,False,
2025-01-08,sh688256,2024-12-31,0,0,379.53470000000004,486.24200000000002,True,2,True,True,4.2529482275024986,0,1,0,False,False,
2025-01-09,sh688205,2024-12-31,0,0,57.319399999999995,63.168999999999997,False,0,False,True,1.8937282160497153,0,1,0,False,False,
2025-01-09,sh688256,2024-12-31,0,0,379.53470000000004,477.04000000000002,True,3,False,True,3.8295107954284444,0,1,0,False,False,
2025-01-10,sh688205,2024-12-31,0,0,57.319399999999995,59.668999999999997,False,0,False,True,2.0593262538083859,0,1,0,False,False,
2025-01-10,sh688256,2024-12-31,0,0,379.53470000000004,488.90600000000001,True,4,True,True,3.9413840467905992,0,1,0,False,False,
2025-01-13,sh688205,2024-12-31,0,0,57.319399999999995,59.899999999999999,False,0,False,True,2.2240113542608166,0,1,0,False,False,
2025-01-13,sh688256,2024-12-31,0,0,379.53470000000004,481.54399999999998,True,5,True,True,3.9962001645098137,0,1,0,False,False,
2025-01-14,sh688205,2024-12-31,0,0,57.319399999999995,61.869,False,0,False,True,2.3091998073904363,0,1,0,False,False,
2025-01-14,sh688256,2024-12-31,0,0,379.53470000000004,464.77199999999999,True,6,True,False,3.7727284523461608,0,1,0,False,False,
2025-01-15,sh688205,2024-12-31,0,0,57.319399999999995,62.085000000000001,False,0,False,True,2.372821172516498,0.5,1,0,False,False,
2025-01-15,sh688256,2024-12-31,0,1698.5941348703184,379.53470000000004,466.08100000000002,True,7,True,False,3.9462801232190565,0.5,1,0,False,True,
2025-01-16,sh688205,2024-12-31,0,0,57.319399999999995,66.569000000000003,True,1,True,True,2.7052086641690067,0.5,0.74263296447051086,2,True,False,sh603986 sh688256
2025-01-17,sh688205,2024-12-31,0,0,57.319399999999995,68.662000000000006,True,2,True,True,3.0886456991492146,0.5,0.85634282319493604,1,False,False,sh603986
2025-01-20,sh688205,2024-12-31,0,27003.28989246524,57.319399999999995,70.945999999999998,True,3,True,False,3.4120251850036993,1,0.7177883377794182,1,False,True,sh603986
2025-01-27,sh603986,2025-01-27,11998.027914248069,0,111.00000000000001,126.31,False,0,False,False,1.6522952606230141,0,0.4356243893229671,2,True,False,sh603986 sh688205
2025-01-27,sh688205,2025-01-27,21948.920342423942,0,65.215350000000001,77.185000000000002,True,8,True,False,3.0821505567828216,0,0.4356243893229671,2,True,False,sh603986 sh688205
2025-02-05,sh603986,2025-01-27,0,0,111.00000000000001,134.25999999999999,True,1,False,True,2.0842368066910844,0,1,0,False,False,
2025-02-05,sh688205,2025-01-27,0,0,65.215350000000001,68.131,False,0,False,True,2.3290424116691111,0,1,0,False,False,
2025-02-06,sh603986,2025-01-27,0,0,111.00000000000001,139.53999999999999,True,2,True,True,2.3027543456232951,0,1,0,False,False,
2025-02-06,sh688205,2025-01-27,0,0,65.215350000000001,77.269000000000005,True,1,True,True,2.7433312804973813,0,1,0,False,False,
2025-02-07,sh603986,2025-01-27,0,0,111.00000000000001,137.47,True,3,False,True,2.2733780286751784,0,1,0,False,False,
2025-02-07,sh688205,2025-01-27,0,0,65.215350000000001,80.591999999999999,True,2,True,True,2.885302040579008,0,1,0,False,False,
2025-02-10,sh603986,2025-01-27,0,0,111.00000000000001,133.53999999999999,True,4,False,True,1.9963316211041464,0.5,1,0,False,True,
2025-02-10,sh688205,2025-01-27,0,7413.2565305172211,65.215350000000001,78.822999999999993,True,3,True,False,2.665353319503331,0.5,1,0,False,True,
2025-02-11,sh603986,2025-01-27,0,0,111.00000000000001,132.91,True,5,True,True,2.0068272426889626,0.5,0.74067824678780547,2,False,False,sh601869 sh688205
2025-02-12,sh603986,2025-01-27,0,0,111.00000000000001,133.88999999999999,True,6,True,True,2.0341843767909924,0.5,0.73768585371188256,2,False,False,sh601869 sh688205
2025-02-13,sh603986,2025-01-27,0,0,111.00000000000001,126.59,False,0,False,True,1.5598383649825667,1,0.74651604236001956,2,False,False,sh601869 sh688205
2025-02-14,sh603986,2025-01-27,0,0,111.00000000000001,126.23,False,0,False,True,1.5251592331985298,1,0.74936963261744727,2,False,False,sh601869 sh688205
2025-02-17,sh603986,2025-01-27,0,0,111.00000000000001,126.40000000000001,False,0,False,True,1.5462741005881322,1,0.75032757168476827,2,False,False,sh601869 sh688205
